0.00000e+00	1.39994e+00	9.99751e-02	9.99939e-01	1.78568e+00
1.00000e-02	1.39994e+00	9.99750e-02	9.99940e-01	1.78568e+00
2.00000e-02	1.39995e+00	9.99752e-02	9.99941e-01	1.78568e+00
3.00000e-02	1.39995e+00	9.99761e-02	9.99941e-01	1.78568e+00
4.00000e-02	1.39995e+00	9.99772e-02	9.99941e-01	1.78568e+00
5.00000e-02	1.39995e+00	9.99782e-02	9.99941e-01	1.78568e+00
6.00000e-02	1.39995e+00	9.99789e-02	9.99942e-01	1.78568e+00
7.00000e-02	1.39995e+00	9.99796e-02	9.99943e-01	1.78568e+00
8.00000e-02	1.39995e+00	9.99793e-02	9.99944e-01	1.78568e+00
9.00000e-02	1.39995e+00	9.99796e-02	9.99947e-01	1.78568e+00
1.00000e-01	1.39996e+00	9.99783e-02	9.99948e-01	1.78568e+00
1.10000e-01	1.39996e+00	9.99784e-02	9.99951e-01	1.78568e+00
1.20000e-01	1.39996e+00	9.99760e-02	9.99953e-01	1.78568e+00
1.30000e-01	1.39996e+00	9.99759e-02	9.99956e-01	1.78568e+00
1.40000e-01	1.39996e+00	9.99753e-02	9.99957e-01	1.78569e+00
1.50000e-01	1.39996e+00	9.99741e-02	9.99958e-01	1.78569e+00
1.60000e-01	1.39996e+00	9.99741e-02	9.99959e-01	1.78569e+00
1.70000e-01	1.39996e+00	9.99737e-02	9.99960e-01	1.78569e+00
1.80000e-01	1.39996e+00	9.99730e-02	9.99961e-01	1.78569e+00
1.90000e-01	1.39996e+00	9.99732e-02	9.99961e-01	1.78569e+00
2.00000e-01	1.39996e+00	9.99739e-02	9.99961e-01	1.78569e+00
2.10000e-01	1.39996e+00	9.99744e-02	9.99961e-01	1.78569e+00
2.20000e-01	1.39996e+00	9.99756e-02	9.99960e-01	1.78569e+00
2.30000e-01	1.39996e+00	9.99764e-02	9.99960e-01	1.78569e+00
2.40000e-01	1.39996e+00	9.99765e-02	9.99959e-01	1.78569e+00
2.50000e-01	1.39996e+00	9.99764e-02	9.99958e-01	1.78569e+00
2.60000e-01	1.39996e+00	9.99768e-02	9.99958e-01	1.78569e+00
2.70000e-01	1.39996e+00	9.99772e-02	9.99957e-01	1.78569e+00
2.80000e-01	1.39996e+00	9.99773e-02	9.99957e-01	1.78569e+00
2.90000e-01	1.39996e+00	9.99775e-02	9.99956e-01	1.78569e+00
3.00000e-01	1.39996e+00	9.99778e-02	9.99956e-01	1.78569e+00
3.10000e-01	1.39996e+00	9.99780e-02	9.99956e-01	1.78569e+00
3.20000e-01	1.39996e+00	9.99782e-02	9.99956e-01	1.78569e+00
3.30000e-01	1.39996e+00	9.99784e-02	9.99956e-01	1.78569e+00
3.40000e-01	1.39996e+00	9.99781e-02	9.99957e-01	1.78569e+00
3.50000e-01	1.39996e+00	9.99780e-02	9.99959e-01	1.78569e+00
3.60000e-01	1.39996e+00	9.99783e-02	9.99959e-01	1.78569e+00
3.70000e-01	1.39996e+00	9.99777e-02	9.99961e-01	1.78569e+00
3.80000e-01	1.39996e+00	9.99779e-02	9.99963e-01	1.78569e+00
3.90000e-01	1.39996e+00	9.99791e-02	9.99963e-01	1.78569e+00
4.00000e-01	1.39996e+00	9.99787e-02	9.99965e-01	1.78570e+00
4.10000e-01	1.39997e+00	9.99788e-02	9.99967e-01	1.78570e+00
4.20000e-01	1.39997e+00	9.99803e-02	9.99967e-01	1.78570e+00
4.30000e-01	1.39996e+00	9.99804e-02	9.99968e-01	1.78571e+00
4.40000e-01	1.39993e+00	9.99809e-02	9.99969e-01	1.78575e+00
4.50000e-01	1.39992e+00	9.99811e-02	9.99971e-01	1.78577e+00
4.60000e-01	1.39981e+00	9.99813e-02	9.99970e-01	1.78591e+00
4.70000e-01	1.39967e+00	9.99867e-02	9.99975e-01	1.78608e+00
4.80000e-01	1.39957e+00	9.99788e-02	9.99978e-01	1.78622e+00
4.90000e-01	1.39907e+00	9.99845e-02	9.99977e-01	1.78686e+00
5.00000e-01	1.39868e+00	9.99818e-02	9.99976e-01	1.78736e+00
5.10000e-01	1.39752e+00	9.99879e-02	9.99977e-01	1.78885e+00
5.20000e-01	1.39666e+00	9.99820e-02	9.99973e-01	1.78994e+00
5.30000e-01	1.39464e+00	9.99943e-02	9.99979e-01	1.79254e+00
5.40000e-01	1.39247e+00	9.99747e-02	9.99979e-01	1.79533e+00
5.50000e-01	1.38890e+00	9.99967e-02	9.99987e-01	1.79996e+00
5.60000e-01	1.38564e+00	9.99617e-02	9.99980e-01	1.80419e+00
5.70000e-01	1.37986e+00	1.00007e-01	9.99988e-01	1.81175e+00
5.80000e-01	1.37432e+00	9.99436e-02	9.99977e-01	1.81904e+00
5.90000e-01	1.36605e+00	1.00028e-01	9.99984e-01	1.83006e+00
6.00000e-01	1.35700e+00	9.99212e-02	9.99979e-01	1.84226e+00
6.10000e-01	1.34620e+00	1.00059e-01	9.99980e-01	1.85705e+00
6.20000e-01	1.33321e+00	9.98868e-02	9.99992e-01	1.87516e+00
6.30000e-01	1.31987e+00	1.00097e-01	9.99963e-01	1.89406e+00
6.40000e-01	1.30236e+00	9.98718e-02	1.00000e+00	1.91959e+00
6.50000e-01	1.28776e+00	1.00049e-01	9.99956e-01	1.94127e+00
6.60000e-01	1.26537e+00	9.99349e-02	9.99991e-01	1.97570e+00
6.70000e-01	1.25099e+00	9.99670e-02	9.99960e-01	1.99833e+00
6.80000e-01	1.22487e+00	9.99914e-02	9.99981e-01	2.04099e+00
6.90000e-01	1.21033e+00	9.99577e-02	9.99967e-01	2.06548e+00
7.00000e-01	1.18390e+00	9.99958e-02	9.99984e-01	2.11164e+00
7.10000e-01	1.16948e+00	9.99498e-02	9.99967e-01	2.13762e+00
7.20000e-01	1.14432e+00	1.00012e-01	9.99982e-01	2.18466e+00
7.30000e-01	1.13088e+00	9.99449e-02	9.99965e-01	2.21058e+00
7.40000e-01	1.10853e+00	1.00029e-01	9.99985e-01	2.25520e+00
7.50000e-01	1.09684e+00	9.99269e-02	9.99976e-01	2.27923e+00
7.60000e-01	1.07820e+00	1.00044e-01	9.99999e-01	2.31867e+00
7.70000e-01	1.06849e+00	9.99081e-02	9.99991e-01	2.33973e+00
7.80000e-01	1.05388e+00	1.00061e-01	9.99997e-01	2.37218e+00
7.90000e-01	1.04625e+00	9.98906e-02	9.99973e-01	2.38942e+00
8.00000e-01	1.03555e+00	1.00118e-01	9.99990e-01	2.41415e+00
8.10000e-01	1.02979e+00	9.98451e-02	1.00001e+00	2.42770e+00
8.20000e-01	1.02258e+00	1.00101e-01	9.99956e-01	2.44469e+00
8.30000e-01	1.01802e+00	9.98943e-02	1.00001e+00	2.45576e+00
8.40000e-01	1.01392e+00	1.00013e-01	9.99959e-01	2.46557e+00
8.50000e-01	1.01013e+00	9.99815e-02	9.99991e-01	2.47492e+00
8.60000e-01	1.00818e+00	9.99715e-02	9.99977e-01	2.47966e+00
8.70000e-01	1.00552e+00	1.00021e-01	9.99989e-01	2.48624e+00
8.80000e-01	1.00441e+00	9.99609e-02	9.99993e-01	2.48901e+00
8.90000e-01	1.00297e+00	1.00019e-01	9.99977e-01	2.49254e+00
9.00000e-01	1.00218e+00	9.99733e-02	9.99993e-01	2.49455e+00
9.10000e-01	1.00156e+00	9.99888e-02	9.99975e-01	2.49604e+00
9.20000e-01	1.00102e+00	9.99918e-02	9.99972e-01	2.49737e+00
9.30000e-01	1.00064e+00	9.99977e-02	9.99982e-01	2.49836e+00
9.40000e-01	1.00047e+00	9.99864e-02	9.99984e-01	2.49879e+00
9.50000e-01	1.00026e+00	9.99956e-02	9.99980e-01	2.49931e+00
9.60000e-01	1.00018e+00	9.99937e-02	9.99984e-01	2.49951e+00
9.70000e-01	1.00010e+00	9.99960e-02	9.99983e-01	2.49971e+00
9.80000e-01	1.00004e+00	9.99986e-02	9.99984e-01	2.49985e+00
9.90000e-01	1.00002e+00	1.00001e-01	9.99984e-01	2.49991e+00
1.00000e+00	1.00001e+00	1.00003e-01	9.99984e-01	2.49995e+00
