-1.00000e+00	3.85498e+00	2.62511e+00	1.03117e+01	6.68723e+00
-9.99800e-01	3.85498e+00	2.62511e+00	1.03116e+01	6.68723e+00
-9.99600e-01	3.85498e+00	2.62511e+00	1.03116e+01	6.68723e+00
-9.99400e-01	3.85498e+00	2.62511e+00	1.03116e+01	6.68723e+00
-9.99200e-01	3.85497e+00	2.62511e+00	1.03116e+01	6.68723e+00
-9.99000e-01	3.85497e+00	2.62511e+00	1.03116e+01	6.68724e+00
-9.98800e-01	3.85497e+00	2.62511e+00	1.03116e+01	6.68724e+00
-9.98600e-01	3.85497e+00	2.62511e+00	1.03116e+01	6.68724e+00
-9.98400e-01	3.85497e+00	2.62512e+00	1.03116e+01	6.68724e+00
-9.98200e-01	3.85497e+00	2.62512e+00	1.03116e+01	6.68724e+00
-9.98000e-01	3.85497e+00	2.62512e+00	1.03116e+01	6.68724e+00
-9.97800e-01	3.85497e+00	2.62512e+00	1.03116e+01	6.68724e+00
-9.97600e-01	3.85497e+00	2.62512e+00	1.03116e+01	6.68724e+00
-9.97400e-01	3.85497e+00	2.62512e+00	1.03116e+01	6.68724e+00
-9.97200e-01	3.85496e+00	2.62512e+00	1.03116e+01	6.68724e+00
-9.97000e-01	3.85496e+00	2.62512e+00	1.03116e+01	6.68725e+00
-9.96800e-01	3.85496e+00	2.62512e+00	1.03116e+01	6.68725e+00
-9.96600e-01	3.85496e+00	2.62512e+00	1.03116e+01	6.68725e+00
-9.96400e-01	3.85496e+00	2.62512e+00	1.03116e+01	6.68725e+00
-9.96200e-01	3.85496e+00	2.62513e+00	1.03116e+01	6.68725e+00
-9.96000e-01	3.85496e+00	2.62513e+00	1.03116e+01	6.68725e+00
-9.95800e-01	3.85496e+00	2.62513e+00	1.03116e+01	6.68725e+00
-9.95600e-01	3.85496e+00	2.62513e+00	1.03116e+01	6.68725e+00
-9.95400e-01	3.85496e+00	2.62513e+00	1.03116e+01	6.68726e+00
-9.95200e-01	3.85496e+00	2.62513e+00	1.03116e+01	6.68726e+00
-9.95000e-01	3.85496e+00	2.62513e+00	1.03116e+01	6.68726e+00
-9.94800e-01	3.85495e+00	2.62513e+00	1.03116e+01	6.68726e+00
-9.94600e-01	3.85495e+00	2.62513e+00	1.03116e+01	6.68726e+00
-9.94400e-01	3.85495e+00	2.62513e+00	1.03116e+01	6.68726e+00
-9.94200e-01	3.85495e+00	2.62513e+00	1.03116e+01	6.68726e+00
-9.94000e-01	3.85495e+00	2.62514e+00	1.03116e+01	6.68726e+00
-9.93800e-01	3.85495e+00	2.62514e+00	1.03116e+01	6.68726e+00
-9.93600e-01	3.85495e+00	2.62514e+00	1.03116e+01	6.68727e+00
-9.93400e-01	3.85495e+00	2.62514e+00	1.03116e+01	6.68727e+00
-9.93200e-01	3.85495e+00	2.62514e+00	1.03116e+01	6.68727e+00
-9.93000e-01	3.85495e+00	2.62514e+00	1.03116e+01	6.68727e+00
-9.92800e-01	3.85495e+00	2.62514e+00	1.03116e+01	6.68727e+00
-9.92600e-01	3.85495e+00	2.62514e+00	1.03116e+01	6.68727e+00
-9.92400e-01	3.85494e+00	2.62514e+00	1.03116e+01	6.68727e+00
-9.92200e-01	3.85494e+00	2.62514e+00	1.03116e+01	6.68728e+00
-9.92000e-01	3.85494e+00	2.62514e+00	1.03116e+01	6.68728e+00
-9.91800e-01	3.85494e+00	2.62514e+00	1.03116e+01	6.68728e+00
-9.91600e-01	3.85494e+00	2.62515e+00	1.03116e+01	6.68728e+00
-9.91400e-01	3.85494e+00	2.62515e+00	1.03116e+01	6.68728e+00
-9.91200e-01	3.85494e+00	2.62515e+00	1.03116e+01	6.68728e+00
-9.91000e-01	3.85494e+00	2.62515e+00	1.03116e+01	6.68728e+00
-9.90800e-01	3.85494e+00	2.62515e+00	1.03116e+01	6.68728e+00
-9.90600e-01	3.85494e+00	2.62515e+00	1.03116e+01	6.68729e+00
-9.90400e-01	3.85494e+00	2.62515e+00	1.03116e+01	6.68729e+00
-9.90200e-01	3.85494e+00	2.62515e+00	1.03116e+01	6.68729e+00
